id	name	reason
5227	Empty Mana Jewel	item quick facts has identifier .*
5228	Deprecated Empty Bloodstone	itemName has identifier Deprecated
5230	Deprecated Bloodstone	itemName has identifier Deprecated
5231	Deprecated Greater Bloodstone	itemName has identifier Deprecated
5235	Alchemist's Wand	item quick facts has identifier .*
5258	Monster - Bow, Black	itemName has identifier Monster
5259	Monster - Bow, Red	itemName has identifier Monster
5260	Monster - Bow, Brown	itemName has identifier Monster
5261	Monster - Bow, Gray	itemName has identifier Monster
5262	Monster - Bow, Dark Brown	itemName has identifier Monster
5265	Watered-down Beer	item quick facts has identifier .*
5276	Monster - Staff, 3 Piece Taped Staff	itemName has identifier Monster
5277	Monster - Staff, Metal /w Spike Crystal	itemName has identifier Monster
5278	Monster - Dagger, Bowie Knife	itemName has identifier Monster
5280	Monster - Dagger, Gold Blade	itemName has identifier Monster
5281	Monster - Dagger, Broad/Flat Blade	itemName has identifier Monster
5282	Monster - Dagger, Fang Hook Curve	itemName has identifier Monster
5283	Monster - Dagger, Ornate Spikey Base	itemName has identifier Monster
5284	Monster - Dagger, Jeweled Hilt	itemName has identifier Monster
5285	Monster - Dagger, Curvey Blue Hilt	itemName has identifier Monster
5286	Monster - Axe, One-Handed Double Axe	itemName has identifier Monster
5287	Monster - Axe, 2H Large Double Bladed	itemName has identifier Monster
5288	Monster - Axe, 2H Rev. Bearded Single Bladed	itemName has identifier Monster
5289	Monster - Axe, 2H Single Bladed /w Pick	itemName has identifier Monster
5290	Monster - Bow, Black Bow White Grip	itemName has identifier Monster
5291	Monster - Mace, Jeweled Club	itemName has identifier Monster
5292	Monster - Mace2H, Basic Wooden Hammer	itemName has identifier Monster
5293	Monster - Mace2H, Wood Handle Spiked Head	itemName has identifier Monster
5294	Deprecated Hands of the New Moon	itemName has identifier Deprecated
5295	Deprecated Hands of the Crescent Moon	itemName has identifier Deprecated
5296	Deprecated Hands of the Quarter Moon	itemName has identifier Deprecated
5297	Deprecated Hands of the Gibbous Moon	itemName has identifier Deprecated
5298	Deprecated Hands of the Full Moon	itemName has identifier Deprecated
5300	Monster - Mace2H, Wood Handle Large Spiked Head	itemName has identifier Monster
5301	Monster - Mace2H, Huge Wooden Maul	itemName has identifier Monster
5303	Monster - Staff, Wooden Handle Rounded Head	itemName has identifier Monster
5304	Monster - Staff, Large Metal Shaft	itemName has identifier Monster
5305	Monster - Sword, Broadsword Silver Hilt	itemName has identifier Monster
5307	Deprecated Skipper's Hat	itemName has identifier Deprecated
5308	Deprecated Deckhand Gloves	itemName has identifier Deprecated
5331	OLDBlackfathom MAGIC Relic	itemName has identifier OLD
5333	Deprecated Mathystra Relic	itemName has identifier Deprecated
5358	Deprecated Whisperwind Headdress	itemName has identifier Deprecated
5365	Deprecated Pickpocket	itemName has identifier Deprecated
5372	Deprecated Glowing Shrunken Skull	itemName has identifier Deprecated
5378	Shane Test (DELETE ME)	itemName has identifier Test
5384	Deprecated Tower of Althalaxx Key	itemName has identifier Deprecated
5400	Blood of Cobrahn	item quick facts has identifier .*
5401	Blood of Pythas	item quick facts has identifier .*
5402	Blood of Anacondra	item quick facts has identifier .*
5403	Blood of Serpentis	item quick facts has identifier .*
5407	Deprecated Empty Lesser Bloodstone	itemName has identifier Deprecated
5408	Deprecated Minor Bloodstone	itemName has identifier Deprecated
5409	Deprecated Lesser Bloodstone	itemName has identifier Deprecated
5410	OLDCeremonial Club	itemName has identifier OLD
5417	Weapon of Massive Destruction (test)	itemName has identifier (test)
5418	Weapon of Mass Destruction (test)	itemName has identifier (test)
5434	Deprecated Pickpocket Water 31-40	itemName has identifier Deprecated
5436	Deprecated Pickpocket Undead 41-50	itemName has identifier Deprecated
5438	OLDPlague Vials	itemName has identifier OLD
5449	Deprecated Cracked Elemental Bracer	itemName has identifier Deprecated
5450	Deprecated Busted Elemental Bracer	itemName has identifier Deprecated
5452		item not found
5453	Deprecated Shattered Elemental Bracer	itemName has identifier Deprecated
5454	Deprecated Split Elemental Bracer	itemName has identifier Deprecated
5491	Monster - Mace2H, Large Metal	itemName has identifier Monster
5492		item not found
5495	Monster - Mace2H, Large Metal (1H, Special)	itemName has identifier Monster
5496		item not found
5497		item not found
5499		item not found
5501		item not found
5502	Monster - Sword2H, Broadsword (1H, Special)	itemName has identifier Monster
5515	Deprecated Iron Pummel	itemName has identifier Deprecated
5531	Deprecated Brakgul Deathbringer's Head	itemName has identifier Deprecated
5532	Monster - Hot Iron Poker	itemName has identifier Monster
5545	Fast Test Polearm	itemName has identifier Test
5546	Fast Test Crossbow	itemName has identifier Test
5548	Fast Test Bow	itemName has identifier Test
5549	Fast Test Dagger	itemName has identifier Test
5550	Fast Test Gun	itemName has identifier Test
5551	Fast Test 1H Axe	itemName has identifier Test
5552	Fast Test 2H Axe	itemName has identifier Test
5553	Fast Test 1H Mace	itemName has identifier Test
5554	Fast Test 2H Mace	itemName has identifier Test
5555	Fast Test 1H Sword	itemName has identifier Test
5556	Fast Test 2H Sword	itemName has identifier Test
5557	Fast Test Spear	itemName has identifier Test
5558	Fast Test Staff	itemName has identifier Test
5559	Fast Test Thrown	itemName has identifier Test
5560	Fast Test Wand	itemName has identifier Test
5561	Fast Test Generic	itemName has identifier Test
5562	Voidstone (Deprecated)	itemName has identifier Deprecated
5563	Succubi Stone (Deprecated)	itemName has identifier Deprecated
5564	Felstone (Deprecated)	itemName has identifier Deprecated
5597	Monster - Glaive - 2 Blade Red	itemName has identifier Monster
5598	Monster - Glaive - 3 Blade	itemName has identifier Monster
5599	Monster - Glaive - 4 Blade	itemName has identifier Monster
5600	Monster - Claw - Bear	itemName has identifier Monster
5603	Wizbang's Gunnysack	item quick facts has identifier .*
5607	Deprecated Graystone Shoulders	itemName has identifier Deprecated
5625	Deprecated Band of the Order	itemName has identifier Deprecated
5644	Tome of Conjure Water	item quick facts has identifier .*
5647	Tome of Blink	item quick facts has identifier .*
5648	Tome of Frost Armor III	item quick facts has identifier .*
5649	Tome of Blizzard	item quick facts has identifier .*
5650	Tome of Conjure Water III	item quick facts has identifier .*
5651	Deprecated Dull Razormane Backstabber	itemName has identifier Deprecated
5652	Deprecated Cracked Razormane Wand	itemName has identifier Deprecated
5653	Deprecated Broken Razormane War Shield	itemName has identifier Deprecated
5658	Libram: Seal of Might	item quick facts has identifier .*
5660	Libram: Seal of Righteousness	item quick facts has identifier .*
5661	Libram: Seal of Righteousness II	item quick facts has identifier .*
5662	Libram: Seal of Righteousness III	item quick facts has identifier .*
5663	Horn of the Red Wolf	item quick facts has identifier .*
5666	Libram: Seal of Wrath II	item quick facts has identifier .*
5667	Libram: Seal of Wisdom II	item quick facts has identifier .*
5670	Libram: Seal of Wrath IV	item quick facts has identifier .*
5671	Libram: Seal of Might III	item quick facts has identifier .*
5672	Libram: Exorcism	item quick facts has identifier .*
5673	Libram: Exorcism II	item quick facts has identifier .*
5674	Libram: Exorcism III	item quick facts has identifier .*
5676	Libram: Sense Undead	item quick facts has identifier .*
5677	Libram: Turn Undead	item quick facts has identifier .*
5678	Libram: Seal of Sacrifice	item quick facts has identifier .*
5679	Libram: Seal of Wisdom III	item quick facts has identifier .*
5680	Libram: Seal of Protection II	item quick facts has identifier .*
5682	Libram: Turn Undead II	item quick facts has identifier .*
5683	Libram: Divine Shield II	item quick facts has identifier .*
5684	Libram: Seal of Salvation	item quick facts has identifier .*
5685	Libram: Redemption	item quick facts has identifier .*
5688	Test Language Item	itemName has identifier Test
5696	Tablet of Shock	item quick facts has identifier .*
5697	Tablet of Healing Totem	item quick facts has identifier .*
5698	Tablet of Lightning Shield	item quick facts has identifier .*
5699	Tablet of Ghost Wolf	item quick facts has identifier .*
5700	Tablet of Healing Totem II	item quick facts has identifier .*
5701	Tablet of Sentry Totem	item quick facts has identifier .*
5702	Tablet of Agitating Totem II	item quick facts has identifier .*
5703	Tablet of Thunderclap	item quick facts has identifier .*
5704	Tablet of Water Breathing	item quick facts has identifier .*
5705	Tablet of Healing Totem III	item quick facts has identifier .*
5706	Tablet of Serpent Totem III	item quick facts has identifier .*
5707	Tablet of Far Sight	item quick facts has identifier .*
5708	Tablet of Ethereal Form	item quick facts has identifier .*
5709	Tablet of Water Walking	item quick facts has identifier .*
5710	Tablet of Healing Totem IV	item quick facts has identifier .*
5711	Tablet of Ghost Wolf II	item quick facts has identifier .*
5712	Tablet of Serpent Totem IV	item quick facts has identifier .*
5713	Tablet of Thunderbolt	item quick facts has identifier .*
5714	Tablet of Ensnaring Totem II	item quick facts has identifier .*
5715	Tablet of Lightning Storm III	item quick facts has identifier .*
5716	Tablet of Restoration VI	item quick facts has identifier .*
5719	Grimoire of Life Drain II	item quick facts has identifier .*
5720	Grimoire of Curse of Mannoroth II	item quick facts has identifier .*
5721	Grimoire of Create Spellstone	item quick facts has identifier .*
5722	Grimoire of Siphon Mana II	item quick facts has identifier .*
5723	Grimoire of Curse of Sargeras III	item quick facts has identifier .*
5724	Grimoire of Curse of Tongues	item quick facts has identifier .*
5725	Grimoire of Pestilence III	item quick facts has identifier .*
5726	Grimoire of Create Greater Bloodstone	item quick facts has identifier .*
5727	Grimoire of Mana Funnel	item quick facts has identifier .*
5728	Grimoire of Rain of Fire II	item quick facts has identifier .*
5729	Grimoire of Fear III	item quick facts has identifier .*
5730	Book of Rejuvenation	item quick facts has identifier .*
5745	Monster - Trident, Wood Handle	itemName has identifier Monster
5746	Monster - Trident, Copper	itemName has identifier Monster
5747	Monster - Trident, Ornate	itemName has identifier Monster
5823	Poisonous Mushroom	item quick facts has identifier .*
5828	Ring of Uber Resists (TEST)	itemName has identifier (TEST)
5856	Monster - Throwing Axe	itemName has identifier Monster
5870	Monster - Throwing Spear	itemName has identifier Monster
5885		item not found
5886		item not found
5887		item not found
5888		item not found
5889		item not found
5890		item not found
5891		item not found
5892		item not found
5893		item not found
5894		item not found
5895		item not found
5896	Theramore Guard Medallion UNUSED	itemName has identifier UNUSED
5898		item not found
5899		item not found
5900		item not found
5901		item not found
5902		item not found
5903		item not found
5904		item not found
5905		item not found
5906		item not found
5907		item not found
5908		item not found
5909		item not found
5910		item not found
5911		item not found
5912		item not found
5913		item not found
5914		item not found
5915		item not found
5920		item not found
5921		item not found
5922		item not found
5923		item not found
5924		item not found
5925		item not found
5926		item not found
5927		item not found
5928		item not found
5929		item not found
5930		item not found
5931		item not found
5932		item not found
5933		item not found
5934		item not found
5935		item not found
5953	TEST SWORD	itemName has identifier TEST
5954	TEST SWORD 2	itemName has identifier TEST
5955		item not found
5977		item not found
5978		item not found
5979		item not found
5980		item not found
5981		item not found
5982		item not found
5983		item not found
5984		item not found
5985		item not found
5986		item not found
5987		item not found
5988		item not found
5989		item not found
5990		item not found
5991		item not found
5992		item not found
5993		item not found
5994		item not found
5995		item not found
5999		item not found
6000		item not found
6001		item not found
6002		item not found
6003		item not found
6004		item not found
6005		item not found
6006		item not found
6007		item not found
6008		item not found
6009		item not found
6010		item not found
6011		item not found
6012		item not found
6013		item not found
6014		item not found
6015		item not found
6017		item not found
6018		item not found
6019		item not found
6020		item not found
6021		item not found
6022		item not found
6023		item not found
6024		item not found
6025		item not found
6026		item not found
6027		item not found
6028		item not found
6029		item not found
6030		item not found
6031		item not found
6032		item not found
6033		item not found
6034		item not found
6035		item not found
6036	Rogue Test Dagger	itemName has identifier Test
6088	Monster - Torch, Ranged	itemName has identifier Monster
6090	OLDNoboru's Cudgel	itemName has identifier OLD
6099		item not found
6100		item not found
6101		item not found
6102		item not found
6103		item not found
6104		item not found
6105		item not found
6106		item not found
6107		item not found
6108		item not found
6109		item not found
6110		item not found
6111		item not found
6112		item not found
6113		item not found
6114		item not found
6115		item not found
6128		item not found
6130	Trapper's Shirt	item quick facts has identifier .*
6131	Trapper's Pants	item quick facts has identifier .*
6132	Libram: Seal of Wisdom	item quick facts has identifier .*
6133	Libram: Seal of Fury	item quick facts has identifier .*
6141		item not found
6142		item not found
6143		item not found
6151		item not found
6152		item not found
6153		item not found
6154		item not found
6155		item not found
6156		item not found
6157		item not found
6158		item not found
6159		item not found
6160		item not found
6161		item not found
6162		item not found
6163		item not found
6164		item not found
6165		item not found
6213	Test Sharpening Stone	itemName has identifier Test
6221		item not found
6222	Formula: Imbue Chest - Minor Spirit	item quick facts has identifier .*
6224	Monster - Sword2H, Black Metal Hilt	itemName has identifier Monster
6225	Monster - Item, Fish - Blue	itemName has identifier Monster
6227	Monster - Item, Fish - Green	itemName has identifier Monster
6228	Monster - Item, Fish - Orange	itemName has identifier Monster
6229	Monster - Item, Fish - Purple	itemName has identifier Monster
6230	Monster - Wand, Basic	itemName has identifier Monster
6231	Monster - Wand, Jeweled - Green	itemName has identifier Monster
6232	Monster - Item, Flowers  - Boquet Roses	itemName has identifier Monster
6233	Monster - Item, Flowers  - Boquet Wildflowers	itemName has identifier Monster
6234	Monster - Item, Flower - Long Blue	itemName has identifier Monster
6235	Monster - Item, Flower - Rose (Black)	itemName has identifier Monster
6236	Monster - Item, Flower - Rose (White)	itemName has identifier Monster
6237	Monster - Item, Flowers  - Boquet Roses (Black)	itemName has identifier Monster
6244	ggggfg	item quick facts has identifier .*
6254	Monster - Shield, Ironforge	itemName has identifier Monster
6255	Fishing Pole (JEFFTEST)	itemName has identifier TEST
6322	Monster - Staff, Arugal	itemName has identifier Monster
6334	Monster - Mace, Green	itemName has identifier Monster
6343	Formula: Imbue Chest - Spirit	item quick facts has identifier .*
6345	Formula: Imbue Cloak - Protection	item quick facts has identifier .*
6376	Formula: Enchant Boots - Minor Stamina	item quick facts has identifier .*
6434	Monster - Shield, Stromgarde	itemName has identifier Monster
6437	Flayed Demon Skin (old)	itemName has identifier (old)
6483		item not found
6484		item not found
6485		item not found
6497	Simple Parchment	item quick facts has identifier .*
6589	Viridian Band	item quick facts has identifier .*
6606		item not found
6618	Monster - Orb	itemName has identifier Monster
6619	Manual: The Path of Defense	item quick facts has identifier .*
6621	Manual of Taunt	item quick facts has identifier .*
6639	Deprecated Rough Pebble	itemName has identifier Deprecated
6644	Bloated Mackerel	item quick facts has identifier .*
6646	Bloated Albacore	item quick facts has identifier .*
6673	Test HP Ring	itemName has identifier Test
6674	Test MP Ring	itemName has identifier Test
6680	Monster - Spear, Sharp Thin	itemName has identifier Monster
6683	Tyranis' Pendant (old)	itemName has identifier (old)
6698	Stone of Pierce	item quick facts has identifier .*
6699		item not found
6700		item not found
6701		item not found
6702		item not found
6703		item not found
6704		item not found
6705		item not found
6706		item not found
6707	Stone of Lapidis	item quick facts has identifier .*
6708	Stone of Goodman	item quick facts has identifier .*
6711	Stone of Kurtz	item quick facts has identifier .*
6724	Stone of Backus	item quick facts has identifier .*
6728	Stone of Brownell	item quick facts has identifier .*
6754	Large Moneybag	item quick facts has identifier .*
6758		item not found
6759		item not found
6760		item not found
6761		item not found
6762		item not found
6763		item not found
6764		item not found
6765		item not found
6768		item not found
6769		item not found
6770		item not found
6771		item not found
6772		item not found
6813		item not found
6814		item not found
6815		item not found
6816		item not found
6817		item not found
6818		item not found
6819		item not found
6820		item not found
6821		item not found
6822		item not found
6823		item not found
6824		item not found
6825		item not found
6837	Wedding Dress	item quick facts has identifier .*
6853		item not found
6854		item not found
6855		item not found
6856		item not found
6857		item not found
6858		item not found
6859		item not found
6860		item not found
6861		item not found
6862		item not found
6863		item not found
6864		item not found
6865		item not found
6867		item not found
6868		item not found
6869		item not found
6870		item not found
6871		item not found
6872		item not found
6873		item not found
6874		item not found
6875		item not found
6876		item not found
6877		item not found
6878		item not found
6879		item not found
6880		item not found
6881		item not found
6882		item not found
6883		item not found
6884		item not found
6885		item not found
6886	Monster - Throwing Knife	itemName has identifier Monster
6896	Twain Component Test	itemName has identifier Test
6897	Manual: Path of the Berserker	item quick facts has identifier .*
6899	Warlock Orb 35	item quick facts has identifier .*
6917		item not found
6918		item not found
6919		item not found
6920		item not found
6921		item not found
6922		item not found
6923		item not found
6924		item not found
6925		item not found
6932		item not found
6933		item not found
6934		item not found
6935		item not found
6936		item not found
6937		item not found
6938		item not found
6939		item not found
6940		item not found
6941		item not found
6942		item not found
6943		item not found
6944		item not found
6945		item not found
6946	Monster - Gun, Club	itemName has identifier Monster
6954		item not found
6955		item not found
6956		item not found
6957		item not found
6958		item not found
6959		item not found
6960		item not found
6961		item not found
6962		item not found
6963		item not found
6964		item not found
6965		item not found
7008		item not found
7009		item not found
7010		item not found
7011		item not found
7012		item not found
7013		item not found
7014		item not found
7015		item not found
7016		item not found
7017		item not found
7018		item not found
7019		item not found
7020		item not found
7021		item not found
7022		item not found
7023		item not found
7024		item not found
7025		item not found
7028		item not found
7029		item not found
7030		item not found
7031		item not found
7032		item not found
7033		item not found
7034		item not found
7035		item not found
7036		item not found
7037		item not found
7038		item not found
7039		item not found
7040		item not found
7041		item not found
7042		item not found
7043		item not found
7044		item not found
7045		item not found
7066		item not found
7102		item not found
7103		item not found
7104		item not found
7105		item not found
7121		item not found
7122		item not found
7123		item not found
7124		item not found
7125		item not found
7136		item not found
7137		item not found
7138		item not found
7139		item not found
7140		item not found
7141		item not found
7142		item not found
7143		item not found
7144		item not found
7145		item not found
7147		item not found
7149		item not found
7150		item not found
7151		item not found
7152		item not found
7153		item not found
7154		item not found
7155		item not found
7156		item not found
7157		item not found
7158		item not found
7159		item not found
7160		item not found
7161		item not found
7162		item not found
7163		item not found
7164		item not found
7165		item not found
7167		item not found
7168		item not found
7169		item not found
7171	TWAIN TEST ITEM VISUAL SWORD	itemName has identifier TEST
7172		item not found
7173		item not found
7174		item not found
7175		item not found
7176		item not found
7177		item not found
7178		item not found
7179		item not found
7180		item not found
7181		item not found
7182		item not found
7183		item not found
7184		item not found
7185		item not found
7186		item not found
7187	VanCleef's Boots	item is not available to players
7192	Schematic: Goblin Rocket Boots	item quick facts has identifier .*
7193		item not found
7194		item not found
7195		item not found
7196		item not found
7197		item not found
7198		item not found
7199		item not found
7200		item not found
7201		item not found
7202		item not found
7203		item not found
7204		item not found
7205		item not found
7210		item not found
7211		item not found
7212		item not found
7213		item not found
7214		item not found
7215		item not found
7216		item not found
7217		item not found
7218		item not found
7219		item not found
7220		item not found
7221		item not found
7222		item not found
7223		item not found
7224		item not found
7225		item not found
7232		item not found
7233		item not found
7234		item not found
7235		item not found
7236		item not found
7237		item not found
7238		item not found
7239		item not found
7240		item not found
7241		item not found
7242		item not found
7243		item not found
7244		item not found
7245		item not found
7246		item not found
7248	Twain TEST Cloak	itemName has identifier TEST
7250		item not found
7251		item not found
7252		item not found
7253		item not found
7254		item not found
7255		item not found
7256		item not found
7257		item not found
7258		item not found
7259		item not found
7260		item not found
7261		item not found
7262		item not found
7263		item not found
7264		item not found
7265		item not found
7299	Test - Magic Stone Helmet	itemName has identifier Test
7300		item not found
7301		item not found
7302		item not found
7303		item not found
7304		item not found
7305		item not found
7310		item not found
7311		item not found
7312		item not found
7313		item not found
7314		item not found
7315		item not found
7316		item not found
7317		item not found
7318		item not found
7319		item not found
7320		item not found
7321		item not found
7322		item not found
7323		item not found
7324		item not found
7325		item not found
7379		item not found
7380		item not found
7381		item not found
7382		item not found
7383		item not found
7384		item not found
7385		item not found
7393		item not found
7394		item not found
7395		item not found
7396		item not found
7397		item not found
7398		item not found
7399		item not found
7400		item not found
7401		item not found
7402		item not found
7403		item not found
7404		item not found
7405		item not found
7426	Cerulean Ring	item quick facts has identifier .*
7427	Cerulean Talisman	item quick facts has identifier .*
7466	Vermilion Band	item quick facts has identifier .*
7467	Vermilion Necklace	item quick facts has identifier .*
7497	Ivory Band	item quick facts has identifier .*
7501		item not found
7502		item not found
7503		item not found
7504		item not found
7505		item not found
7547	Onyx Ring	item quick facts has identifier .*
7548	Onyx Choker	item quick facts has identifier .*
7562		item not found
7563		item not found
7564		item not found
7565		item not found
7570		item not found
7571		item not found
7572		item not found
7573		item not found
7574		item not found
7575		item not found
7576		item not found
7577		item not found
7578		item not found
7579		item not found
7580		item not found
7581		item not found
7582		item not found
7583		item not found
7584		item not found
7585		item not found
7588		item not found
7589		item not found
7590		item not found
7591		item not found
7592		item not found
7593		item not found
7594		item not found
7595		item not found
7596		item not found
7597		item not found
7598		item not found
7599		item not found
7600		item not found
7601		item not found
7602		item not found
7603		item not found
7604		item not found
7605		item not found
7612	Monster - Axe, 2H Special NPC (Herod)	itemName has identifier Monster
7614		item not found
7615		item not found
7616		item not found
7617		item not found
7618		item not found
7619		item not found
7620		item not found
7621		item not found
7622		item not found
7623		item not found
7624		item not found
7625		item not found
7630		item not found
7631		item not found
7632		item not found
7633		item not found
7634		item not found
7635		item not found
7636		item not found
7637		item not found
7638		item not found
7639		item not found
7640		item not found
7641		item not found
7642		item not found
7643		item not found
7644		item not found
7645		item not found
7647		item not found
7648		item not found
7649		item not found
7650		item not found
7651		item not found
7652		item not found
7653		item not found
7654		item not found
7655		item not found
7656		item not found
7657		item not found
7658		item not found
7659		item not found
7660		item not found
7661		item not found
7662		item not found
7663		item not found
7664		item not found
7665		item not found
7677		item not found
7678	Recipe: Thistle Tea	item quick facts has identifier .*
7692		item not found
7693		item not found
7694		item not found
7695		item not found
7696		item not found
7697		item not found
7698		item not found
7699		item not found
7700		item not found
7701		item not found
7702		item not found
7703		item not found
7704		item not found
7705		item not found
7706	Monster - Mace2H, Special NPC (Mograine)	itemName has identifier Monster
7707	Twain Test	itemName has identifier Test
7725	Tabard of the Scarlet Crusade DEPRECATED	itemName has identifier DEPRECATED
7732		item not found
7743		item not found
7744		item not found
7745		item not found
7748	Forcestone Buckler	item quick facts has identifier .*
7762		item not found
7763		item not found
7764		item not found
7765		item not found
7772		item not found
7773		item not found
7774		item not found
7775		item not found
7776		item not found
7777		item not found
7778		item not found
7779		item not found
7780		item not found
7781		item not found
7782		item not found
7783		item not found
7784		item not found
7785		item not found
7788		item not found
7789		item not found
7790		item not found
7791		item not found
7792		item not found
7793		item not found
7794		item not found
7795		item not found
7796		item not found
7797		item not found
7798		item not found
7799		item not found
7800		item not found
7801		item not found
7802		item not found
7803		item not found
7804		item not found
7805		item not found
7809	Easter Dress	item quick facts has identifier .*
7814		item not found
7815		item not found
7816		item not found
7817		item not found
7818		item not found
7819		item not found
7820		item not found
7821		item not found
7822		item not found
7823		item not found
7824		item not found
7825		item not found
7826	Monster - Staff, Special NPC (Whitemane)	itemName has identifier Monster
7827		item not found
7828		item not found
7829		item not found
7830		item not found
7831		item not found
7832		item not found
7833		item not found
7834		item not found
7835		item not found
7836		item not found
7837		item not found
7838		item not found
7839		item not found
7840		item not found
7841		item not found
7842		item not found
7843		item not found
7844		item not found
7845		item not found
7849		item not found
7850		item not found
7851		item not found
7852		item not found
7853		item not found
7854		item not found
7855		item not found
7856		item not found
7857		item not found
7858		item not found
7859		item not found
7860		item not found
7861		item not found
7862		item not found
7863		item not found
7864		item not found
7865		item not found
7868	Thieven' Kit	item quick facts has identifier .*
7873		item not found
7874		item not found
7875		item not found
7876		item not found
7877		item not found
7878		item not found
7879		item not found
7880		item not found
7881		item not found
7882		item not found
7883		item not found
7884		item not found
7885		item not found
7889		item not found
7890		item not found
7891		item not found
7892		item not found
7893		item not found
7894		item not found
7895		item not found
7896		item not found
7897		item not found
7898		item not found
7899		item not found
7900		item not found
7901		item not found
7902		item not found
7903		item not found
7904		item not found
7905		item not found
7940		item not found
7948	Girdle of Thero-shan	item is not available to players
7949	Leggings of Thero-shan	item is not available to players
7950	Armor of Thero-shan	item is not available to players
7951	Hands of Thero-shan	item is not available to players
7952	Boots of Thero-shan	item is not available to players
7953	Mask of Thero-shan	item is not available to players
7962		item not found
7998		item not found
7999		item not found
8000		item not found
8001		item not found
8002		item not found
8003		item not found
8004		item not found
8005		item not found
8010		item not found
8011		item not found
8012		item not found
8013		item not found
8014		item not found
8015		item not found
8016		item not found
8017		item not found
8018		item not found
8019		item not found
8020		item not found
8021		item not found
8022		item not found
8023		item not found
8024		item not found
8025		item not found
8031		item not found
8032		item not found
8033		item not found
8034		item not found
8035		item not found
8036		item not found
8037		item not found
8038		item not found
8039		item not found
8040		item not found
8041		item not found
8042		item not found
8043		item not found
8044		item not found
8045		item not found
8054		item not found
8055		item not found
8056		item not found
8057		item not found
8058		item not found
8059		item not found
8060		item not found
8061		item not found
8062		item not found
8063		item not found
8064		item not found
8065		item not found
8096		item not found
8097		item not found
8098		item not found
8099		item not found
8100		item not found
8101		item not found
8102		item not found
8103		item not found
8104		item not found
8105		item not found
8145		item not found
8164	Test Stationery	itemName has identifier Test
8166		item not found
8219		item not found
8220		item not found
8221		item not found
8222		item not found
8227		item not found
8228		item not found
8229		item not found
8230		item not found
8231		item not found
8232		item not found
8233		item not found
8234		item not found
8235		item not found
8236		item not found
8237		item not found
8238		item not found
8239		item not found
8240		item not found
8241		item not found
8242		item not found
8321		item not found
8322		item not found
8323		item not found
8324		item not found
8325		item not found
8326		item not found
8327		item not found
8328		item not found
8329		item not found
8330		item not found
8331		item not found
8332		item not found
8333		item not found
8334		item not found
8335		item not found
8336		item not found
8337		item not found
8338		item not found
8339		item not found
8340		item not found
8341		item not found
8342		item not found
8351		item not found
8352		item not found
8353		item not found
8354		item not found
8355		item not found
8356		item not found
8357		item not found
8358		item not found
8359		item not found
8360		item not found
8361		item not found
8362		item not found
8369		item not found
8370		item not found
8371		item not found
8372		item not found
8373		item not found
8374		item not found
8375		item not found
8376		item not found
8377		item not found
8378		item not found
8379		item not found
8380		item not found
8381		item not found
8382		item not found
8413		item not found
8414		item not found
8415		item not found
8416		item not found
8417		item not found
8418		item not found
8419		item not found
8420		item not found
8421		item not found
8422		item not found
8433		item not found
8434		item not found
8435		item not found
8436		item not found
8437		item not found
8438		item not found
8439		item not found
8440		item not found
8441		item not found
8442		item not found
8445		item not found
8446		item not found
8447		item not found
8448		item not found
8449		item not found
8450		item not found
8451		item not found
8452		item not found
8453		item not found
8454		item not found
8455		item not found
8456		item not found
8457		item not found
8458		item not found
8459		item not found
8460		item not found
8461		item not found
8462		item not found
8464		item not found
8465		item not found
8466		item not found
8467		item not found
8468		item not found
8469		item not found
8470		item not found
8471		item not found
8472		item not found
8473		item not found
8474		item not found
8475		item not found
8476		item not found
8477		item not found
8478		item not found
8479		item not found
8480		item not found
8481		item not found
8482		item not found
8509		item not found
8510		item not found
8511		item not found
8512		item not found
8513		item not found
8514		item not found
8515		item not found
8516		item not found
8517		item not found
8518		item not found
8519		item not found
8520		item not found
8521		item not found
8522		item not found
8527	Sealed Field Testing Kit	itemName has identifier Test
8530		item not found
8531		item not found
8532		item not found
8533		item not found
8534		item not found
8535		item not found
8536		item not found
8537		item not found
8538		item not found
8539		item not found
8540		item not found
8541		item not found
8542		item not found
8543	Underwater Mushroom Cap	item quick facts has identifier .*
8546	Powerful Smelling Salts	item quick facts has identifier .*
8547	Formula: Powerful Smelling Salts	item quick facts has identifier .*
8549		item not found
8550		item not found
8551		item not found
8552		item not found
8553		item not found
8554		item not found
8555		item not found
8556		item not found
8557		item not found
8558		item not found
8559		item not found
8560		item not found
8561		item not found
8562		item not found
8565		item not found
8566		item not found
8567		item not found
8568		item not found
8569		item not found
8570		item not found
8571		item not found
8572		item not found
8573		item not found
8574		item not found
8575		item not found
8576		item not found
8577		item not found
8578		item not found
8579		item not found
8580		item not found
8581		item not found
8582		item not found
8589	Old Whistle of the Ivory Raptor	item quick facts has identifier .*
8590	Old Whistle of the Obsidian Raptor	item quick facts has identifier .*
8596		item not found
8597		item not found
8598		item not found
8599		item not found
8600		item not found
8601		item not found
8602		item not found
8604		item not found
8605		item not found
8606		item not found
8607		item not found
8608		item not found
8609		item not found
8610		item not found
8611		item not found
8612		item not found
8613		item not found
8614		item not found
8615		item not found
8616		item not found
8617		item not found
8618		item not found
8619		item not found
8620		item not found
8621		item not found
8622		item not found
8627	Reins of the Night saber	item quick facts has identifier .*
8634		item not found
8635		item not found
