id	name	sellPriceCopper
4099	Tuft of Gorilla Hair	1131
4100	Crumpled Note	23
4101	Ripped Note	26
4102	Torn Note	33
4103	Shackle Key	0
4104	Snapjaw Crocolisk Skin	0
4105	Elder Crocolisk Skin	0
4106	Tumbled Crystal	0
4107	Tiger Hunter Gloves	2136
4108	Panther Hunter Leggings	5403
4109	Excelsior Boots	4393
4112	Choker of the High Shaman	4182
4113	Medicine Blanket	4853
4114	Darktide Cape	5826
4115	Grom'gol Buckler	5783
4116	Olmann Sewar	12337
4117	Scorching Sash	3119
4118	Poobah's Nose Ring	7313
4119	Raptor Hunter Tunic	7271
4120	Robe of Crystal Waters	4192
4121	Gemmed Gloves	1380
4122	Bookmaker's Scepter	8384
4123	Frost Metal Pauldrons	3804
4124	Cap of Harmony	3991
4125	Tranquil Orb	3142
4126	Guerrilla Cleaver	6396
4127	Shrapnel Blaster	8073
4128	Silver Spade	14587
4129	Collection Plate	9444
4130	Smotts' Compass	2171
4131	Belt of Corruption	3815
4132	Darkspear Armsplints	2681
4133	Darkspear Cuffs	1794
4134	Nimboya's Mystical Staff	22495
4135	Bloodbone Band	1130
4136	Darkspear Boots	6021
4137	Darkspear Shoes	4010
4138	Blackwater Tunic	10140
4139	Junglewalker Sandals	2749
4140	Palm Frond Mantle	1875
4142	Tome of Polymorph: Pig	750
4144	Tome of Polymorph: Cow	2000
4190	Feathered Armor	1025
4194	Feathered Bracers	520
4195	Feathered Boots	727
4197	Berylline Pads	2765
4213	Grimoire of Doom	2500
4231	Cured Light Hide	110
4232	Medium Hide	125
4233	Cured Medium Hide	200
4234	Heavy Leather	150
4235	Heavy Hide	200
4236	Cured Heavy Hide	225
4237	Handstitched Leather Belt	34
4238	Linen Bag	200
4239	Embossed Leather Gloves	71
4240	Woolen Bag	300
4241	Green Woolen Bag	450
4242	Embossed Leather Pants	347
4243	Fine Leather Tunic	461
4244	Hillman's Leather Vest	723
4245	Small Silk Pack	2000
4246	Fine Leather Belt	125
4247	Hillman's Leather Gloves	1049
4248	Dark Leather Gloves	791
4249	Dark Leather Belt	703
4250	Hillman's Belt	705
4251	Hillman's Shoulders	1199
4252	Dark Leather Shoulders	1457
4253	Toughened Leather Gloves	962
4254	Barbaric Gloves	1071
4255	Green Leather Armor	2366
4256	Guardian Armor	3477
4257	Green Leather Belt	1311
4258	Guardian Belt	1592
4259	Green Leather Bracers	1934
4260	Guardian Leather Bracers	2559
4261	Solliden's Trousers	31
4262	Gem-studded Leather Belt	2652
4263	Standard Issue Shield	94
4264	Barbaric Belt	2804
4265	Heavy Armor Kit	650
4278	Lesser Bloodstone Ore	25
4289	Salt	12
4290	Dust Bowl	715
4291	Silken Thread	125
4292	Pattern: Green Woolen Bag	200
4293	Pattern: Hillman's Leather Vest	162
4294	Pattern: Hillman's Belt	400
4296	Pattern: Dark Leather Shoulders	525
4297	Pattern: Barbaric Gloves	500
4298	Pattern: Guardian Belt	162
4299	Pattern: Guardian Armor	500
4300	Pattern: Guardian Leather Bracers	700
4301	Pattern: Barbaric Belt	875
4302	Small Green Dagger	146
4303	Cranial Thumper	398
4304	Thick Leather	300
4305	Bolt of Silk Cloth	600
4306	Silk Cloth	150
4307	Heavy Linen Gloves	29
4308	Green Linen Bracers	45
4309	Handstitched Linen Britches	226
4310	Heavy Woolen Gloves	180
4311	Heavy Woolen Cloak	475
4312	Soft-soled Linen Boots	237
4313	Red Woolen Boots	416
4314	Double-stitched Woolen Shoulders	331
4315	Reinforced Woolen Shoulders	425
4316	Heavy Woolen Pants	743
4317	Phoenix Pants	1076
4318	Gloves of Meditation	610
4319	Azure Silk Gloves	815
4320	Spidersilk Boots	979
4321	Spider Silk Slippers	1120
4322	Enchanter's Cowl	1810
4323	Shadow Hood	1999
4324	Azure Silk Vest	1874
4325	Boots of the Enchanter	2272
4326	Long Silken Cloak	2496
4327	Icy Cloak	3788
4328	Spider Belt	1524
4329	Star Belt	2120
4330	Stylish Red Shirt	250
4331	Phoenix Gloves	526
4332	Bright Yellow Shirt	500
4333	Dark Silk Shirt	1200
4334	Formal White Shirt	550
4335	Rich Purple Silk Shirt	1500
4336	Black Swashbuckler's Shirt	1500
4337	Thick Spider's Silk	750
4338	Mageweave Cloth	250
4339	Bolt of Mageweave	1250
4340	Gray Dye	87
4341	Yellow Dye	125
4342	Purple Dye	625
4343	Brown Linen Pants	60
4344	Brown Linen Shirt	11
4345	Pattern: Red Woolen Boots	100
4346	Pattern: Heavy Woolen Cloak	100
4347	Pattern: Reinforced Woolen Shoulders	150
4348	Pattern: Phoenix Gloves	175
4349	Pattern: Phoenix Pants	175
4350	Pattern: Spider Silk Slippers	200
4351	Pattern: Shadow Hood	225
4352	Pattern: Boots of the Enchanter	275
4353	Pattern: Spider Belt	300
4354	Pattern: Rich Purple Silk Shirt	350
4355	Pattern: Icy Cloak	375
4356	Pattern: Star Belt	375
4357	Rough Blasting Powder	4
4358	Rough Dynamite	30
4359	Handful of Copper Bolts	12
4360	Rough Copper Bomb	60
4361	Copper Tube	120
4362	Rough Boomstick	187
4363	Copper Modulator	50
4364	Coarse Blasting Powder	12
4365	Coarse Dynamite	75
4366	Target Dummy	75
4367	Small Seaforium Charge	150
4368	Flying Tiger Goggles	408
4369	Deadly Blunderbuss	1179
4370	Large Copper Bomb	175
4371	Bronze Tube	200
4372	Lovingly Crafted Boomstick	1800
4373	Shadow Goggles	722
4374	Small Bronze Bomb	200
4375	Whirring Bronze Gizmo	115
4376	Flame Deflector	200
4377	Heavy Blasting Powder	150
4378	Heavy Dynamite	350
4379	Silver-plated Shotgun	2357
4380	Big Bronze Bomb	500
4381	Minor Recombobulator	600
4382	Bronze Framework	600
4383	Moonsight Rifle	3183
4384	Explosive Sheep	1000
4385	Green Tinted Goggles	1410
4386	Ice Deflector	175
4387	Iron Strut	400
4388	Discombobulator Ray	1000
4389	Gyrochronatom	750
4390	Iron Grenade	500
4391	Compact Harvest Reaper Kit	4000
4392	Advanced Target Dummy	2500
4393	Craftsman's Monocle	2632
4394	Big Iron Bomb	750
4395	Goblin Land Mine	1600
4396	Mechanical Dragonling	6000
4397	Gnomish Cloaking Device	5000
4398	Large Seaforium Charge	900
4399	Wooden Stock	50
4400	Heavy Stock	500
4401	Mechanical Squirrel Box	100
4402	Small Flame Sac	250
4403	Portable Bronze Mortar	2000
4404	Silver Contact	25
4405	Crude Scope	125
4406	Standard Scope	600
4407	Accurate Scope	1200
4408	Schematic: Mechanical Squirrel	162
4409	Schematic: Small Seaforium Charge	200
4410	Schematic: Shadow Goggles	250
4411	Schematic: Flame Deflector	275
4412	Schematic: Moonsight Rifle	375
4413	Schematic: Discombobulator Ray	450
4414	Schematic: Portable Bronze Mortar	462
4415	Schematic: Craftsman's Monocle	550
4416	Schematic: Goblin Land Mine	600
4417	Schematic: Large Seaforium Charge	675
4419	Scroll of Intellect III	112
4421	Scroll of Protection III	100
4422	Scroll of Stamina III	112
4424	Scroll of Spirit III	100
4425	Scroll of Agility III	125
4426	Scroll of Strength III	125
4428	Spider Palp	331
4429	Deepfury's Orders	0
4430	Ethereal Talisman	4307
4432	Sully Balloo's Letter	0
4433	Waterlogged Envelope	0
4434	Scarecrow Trousers	572
4435	Mote of Myzrael	0
4436	Jewel-encrusted Sash	331
4437	Channeler's Staff	1855
4438	Pugilist Bracers	1692
4439	Bruiser Club	1788
4440	Sigil of Strom	0
4441	MacKreel's Moonshine	0
4443	Grim Pauldrons	3472
4444	Black Husk Shield	1490
4445	Flesh Carver	2068
4446	Blackvenom Blade	3594
4447	Cloak of Night	901
4448	Husk of Naraxis	1991
4449	Naraxis' Fang	3332
4450	Sigil Fragment	0
4453	Sigil of Thoradin	0
4454	Talon of Vultros	3800
4455	Raptor Hide Harness	3096
4456	Raptor Hide Belt	1553
4457	Barbecued Buzzard Wing	300
4458	Sigil of Arathor	0
4459	Brittle Dragon Bone	150
4460	Ripped Wing Webbing	175
4461	Raptor Hide	208
4462	Cloak of Rot	1425
4463	Beaded Raptor Collar	953
4464	Trouncing Boots	2380
4465	Bonefist Gauntlets	1585
4466	Sigil of Trollbane	0
4467	Sigil of Ignaeus	0
4468	Sheathed Trol'kalar	0
4469	Rod of Order	0
4470	Simple Wood	9
4471	Flint and Tinder	33
4472	Scroll of Myzrael	0
4473	Eldritch Shackles	0
4474	Ravenwood Bow	4207
4476	Beastwalker Robe	2734
4477	Nefarious Buckler	4390
4478	Iridescent Scale Leggings	10176
4479	Burning Charm	178
4480	Thundering Charm	185
4481	Cresting Charm	176
4482	Sealed Folder	0
4483	Burning Key	0
4484	Cresting Key	0
4485	Thundering Key	0
4487	Maiden's Folly Charts	0
4488	Spirit of Silverpine Charts	0
4489	Maiden's Folly Log	0
4490	Spirit of Silverpine Log	0
4491	Goggles of Gem Hunting	0
4492	Elven Gem	0
4493	Elven Gems	0
4494	Seahorn's Sealed Letter	0
4495	Bloodstone Amulet	0
4496	Small Brown Pouch	125
4497	Heavy Brown Bag	5000
4498	Brown Leather Satchel	625
4499	Huge Brown Sack	25000
4500	Traveler's Backpack	8750
4502	Sample Elven Gem	0
4503	Witherbark Tusk	0
4504	Dwarven Guard Cloak	2222
4505	Swampland Trousers	1974
4506	Stromgarde Badge	0
4507	Pit Fighter's Shield	8282
4508	Blood-tinged Armor	7793
4509	Seawolf Gloves	2794
4510	Befouled Bloodstone Orb	0
4511	Black Water Hammer	11256
4512	Highland Raptor Eye	0
4513	Raptor Heart	0
4514	Sara Balloo's Plea	0
4515	Marez's Head	0
4516	Otto's Head	0
4517	Falconcrest's Head	0
4518	Torn Scroll Fragment	0
4519	Crumpled Scroll Fragment	0
4520	Singed Scroll Fragment	0
4521	Alterac Granite	0
4522	Witherbark Medicine Pouch	0
4524	Balloo's Memorial	0
4525	Trelane's Wand of Invocation	0
4526	Raptor Talon Amulet	0
4527	Azure Agate	0
4528	Tor'gan's Orb	0
4529	Enchanted Agate	0
4530	Trelane's Phylactery	0
4531	Trelane's Orb	0
4532	Trelane's Ember Agate	0
4533	Sealed Letter to Archmage Malin	0
4534	Steel-clasped Bracers	1173
4535	Ironforge Memorial Ring	882
4536	Shiny Red Apple	1
4537	Tel'Abim Banana	6
4538	Snapvine Watermelon	25
4539	Goldenbark Apple	50
4540	Tough Hunk of Bread	1
4541	Freshly Baked Bread	6
4542	Moist Cornbread	25
4543	White Drakeskin Cap	4098
4544	Mulgore Spice Bread	50
4545	Radiant Silver Bracers	2202
4546	Call of the Raptor	533
4547	Gnomish Zapper	8319
4548	Servomechanic Sledgehammer	15028
4549	Seafire Band	2092
4550	Coldwater Ring	2092
4551	Or'Kalar's Head	0
4552	Smooth Stone Chip	530
4553	Jagged Piece of Stone	411
4554	Shiny Polished Stone	708
4555	Thick Scaly Tail	155
4556	Speckled Shell Fragment	903
4557	Fiery Gland	225
4558	Empty Barrel	1565
4559	CHU's QUEST ITEM	0
4560	Fine Scimitar	37
4561	Scalping Tomahawk	309
4562	Severing Axe	298
4563	Billy Club	110
4564	Spiked Club	610
4565	Simple Dagger	38
4566	Sturdy Quarterstaff	631
4567	Merc Sword	1049
4568	Grunt Axe	1694
4569	Staunch Hammer	612
4570	Birchwood Maul	922
4571	War Knife	979
4575	Medicine Staff	1487
4576	Light Bow	1184
4577	Compact Shotgun	356
4580	Sabertooth Fang	787
4581	Patch of Fine Fur	862
4582	Soft Bushy Tail	745
4583	Thick Furry Mane	812
4584	Large Trophy Paw	937
4585	Dripping Spider Mandible	583
4586	Smooth Raptor Skin	713
4587	Tribal Raptor Feathers	807
4588	Pristine Raptor Skull	900
4589	Long Elegant Feather	530
4590	Curved Yellow Bill	655
4591	Eagle Eye	413
4592	Longjaw Mud Snapper	1
4593	Bristle Whisker Catfish	4
4594	Rockscale Cod	6
4595	Junglevine Wine	75
4596	Discolored Healing Potion	25
4597	Recipe: Discolored Healing Potion	250
4598	Goblin Fishing Pole	212
4599	Cured Ham Steak	100
4600	Cherry Grog	85
4601	Soft Banana Bread	100
4602	Moon Harvest Pumpkin	100
4603	Raw Spotted Yellowtail	4
4604	Forest Mushroom Cap	1
4605	Red-speckled Mushroom	6
4606	Spongy Morel	25
4607	Delicious Cave Mold	50
4608	Raw Black Truffle	100
4609	Recipe: Barbecued Buzzard Wing	250
4610	Carved Stone Urn	0
4611	Blue Pearl	50
4612	Black Drake's Heart	0
4613	Corroded Black Box	0
4614	Pendant of Myzrael	0
4615	Blacklash's Bindings	0
4616	Ryedol's Lucky Pick	3
4621	Ambassador Infernus' Bracer	0
4622	Sealed Note to Advisor Belgrum	0
4623	Lesser Stoneshield Potion	375
4624	Recipe: Lesser Stoneshield Potion	550
4625	Firebloom	250
4626	Small Stone Shard	0
4627	Large Stone Slab	0
4628	Bracers of Rock Binding	0
4629	Supply Crate	0
4630	Scrap Metal	0
4631	Tablet of Ryun'eh	0
4632	Ornate Bronze Lockbox	50
4633	Heavy Bronze Lockbox	70
4634	Iron Lockbox	87
4635	Hammertoe's Amulet	0
4636	Strong Iron Lockbox	110
4637	Steel Lockbox	150
4638	Reinforced Steel Lockbox	200
4639	Enchanted Sea Kelp	162
4640	Sign of the Earth	0
4641	Hand of Dagun	0
4643	Grimsteel Cape	2748
4644	The Legacy Heart	0
4645	Chains of Hematus	0
4646	Star of Xil'yeh	0
4647	Yagyin's Digest	0
4648	Sigil of the Hammer	0
4649	Bonegrip's Note	0
4650	Bel'dugur's Note	0
4652	Salbac Shield	10126
4653	Ironheel Boots	7178
4654	Mysterious Fossil	0
4655	Giant Clam Meat	71
4656	Small Pumpkin	1
4658	Warrior's Cloak	23
4659	Warrior's Girdle	23
4660	Walking Boots	324
4661	Bright Mantle	929
4662	Journeyman's Cloak	24
4663	Journeyman's Belt	23
4665	Burnt Cloak	22
4666	Burnt Leather Belt	26
4668	Battle Chain Cloak	32
4669	Battle Chain Girdle	41
4671	Ancestral Cloak	32
4672	Ancestral Belt	28
4674	Tribal Cloak	32
4675	Tribal Belt	35
4676	Skeletal Gauntlets	278
4677	Veteran Cloak	70
4678	Veteran Girdle	108
4680	Brackwater Cloak	91
4681	Brackwater Girdle	109
4683	Spellbinder Cloak	92
4684	Spellbinder Belt	61
4686	Barbaric Cloth Cloak	67
4687	Barbaric Cloth Belt	67
4689	Hunting Cloak	106
4690	Hunting Belt	71
4692	Ceremonial Cloak	68
4693	Ceremonial Leather Belt	86
4694	Burnished Pauldrons	515
4695	Burnished Cloak	327
4696	Lapidis Tankard of Tidesippe	5537
4697	Burnished Girdle	435
4698	Seer's Mantle	301
4699	Seer's Belt	221
4700	Inscribed Leather Spaulders	379
4701	Inscribed Cloak	252
4702	Prospector's Pick	0
4703	Broken Tools	0
4705	Lambent Scale Pauldrons	1449
4706	Lambent Scale Cloak	687
4707	Lambent Scale Girdle	881
4708	Bright Belt	461
4709	Forest Leather Mantle	982
4710	Forest Cloak	561
4711	Glimmering Cloak	1112
4712	Glimmering Mail Girdle	1228
4713	Silver-thread Cloak	926
4714	Silver-thread Sash	681
4715	Emblazoned Cloak	1026
4716	Combat Cloak	1658
4717	Mail Combat Belt	2014
4718	Nightsky Mantle	2223
4719	Nightsky Cloak	1676
4720	Nightsky Sash	1234
4721	Insignia Mantle	2809
4722	Insignia Cloak	2118
4723	Humbert's Pants	1703
4724	Humbert's Helm	1763
4725	Chief Brigadier Pauldrons	4736
4726	Chief Brigadier Cloak	2340
4727	Chief Brigadier Girdle	2791
4728	Twain's Shoulder	0
4729	Aurora Mantle	3036
4731	Glyphed Epaulets	3824
4732	Glyphed Cloak	2632
4733	Blackforge Pauldrons	7957
4734	Mistscape Mantle	4208
4735	Mistscape Cloak	3621
4736	Mistscape Sash	2616
4737	Imperial Leather Spaulders	5743
4738	Imperial Leather Belt	3294
4739	Plainstrider Meat	0
4740	Plainstrider Feather	0
4741	Stromgarde Cavalry Leggings	5438
4742	Mountain Cougar Pelt	0
4743	Pulsating Crystalline Shard	5430
4744	Arcane Runed Bracers	1986
4745	War Rider Bracers	3230
4746	Doomsayer's Robe	4324
4747	Stormbull Well Water	0
4748	Redhorn Well Water	0
4749	Wildmane Well Water	0
4751	Windfury Talon	0
4752	Azure Feather	0
4753	Bronze Feather	0
4755	Water Pitcher	0
4757	Cracked Egg Shells	4
4758	Prairie Wolf Paw	0
4759	Plainstrider Talon	0
4765	Enamelled Broadsword	575
4766	Feral Blade	481
4767	Coppercloth Gloves	139
4768	Adept's Gloves	139
4769	Trophy Swoop Quill	0
4770	Bristleback Belt	0
4771	Harvest Cloak	264
4772	Warm Cloak	70
4775	Cracked Bill	28
4776	Ruffled Feather	41
4777	Ironwood Maul	1408
4778	Heavy Spiked Mace	1470
4779	Dull Kodo Tooth	13
4780	Kodo Horn Fragment	56
4781	Whispering Vest	547
4782	Solstice Robe	415
4783	Totem of Hawkwind	0
4784	Lifeless Stone	360
4785	Brimstone Belt	469
4786	Wise Man's Belt	278
4787	Burning Pitch	577
4788	Agile Boots	526
4789	Stable Boots	399
4790	Inferno Cloak	831
4791	Enchanted Water	133
4792	Spirit Cloak	655
4793	Sylvan Cloak	744
4794	Wolf Bracers	703
4795	Bear Bracers	705
4796	Owl Bracers	708
4797	Fiery Cloak	852
4798	Heavy Runed Cloak	1166
4799	Antiquated Cloak	608
4800	Mighty Chain Pants	1221
4801	Stalker Claws	0
4802	Cougar Claws	0
4803	Prairie Alpha Tooth	0
4804	Prairie Wolf Heart	0
4805	Flatland Cougar Femur	0
4806	Plainstrider Scale	0
4807	Swoop Gizzard	0
4808	Well Stone	0
4809	Ambercorn	0
4810	Boulder Pads	3351
4813	Small Leather Collar	33
4814	Discolored Fang	6
4816	Legionnaire's Leggings	1503
4817	Blessed Claymore	2462
4818	Executioner's Sword	2854
4819	Fizsprocket's Clipboard	0
4820	Guardian Buckler	1664
4821	Bear Buckler	1308
4822	Owl's Disk	1349
4823	Water of the Seers	0
4824	Blurred Axe	3371
4825	Callous Axe	4094
4826	Marauder Axe	3087
4827	Wizard's Belt	749
4828	Nightwind Belt	684
4829	Dreamer's Belt	830
4830	Saber Leggings	1894
4831	Stalking Pants	1571
4832	Mystic Sarong	2099
4833	Glorious Shoulders	1731
4834	Venture Co. Documents	0
4835	Elite Shoulders	2110
4836	Fireproof Orb	2000
4837	Strength of Will	2000
4838	Orb of Power	2000
4840	Long Bayonet	142
4841	Horn of Arra'chea	0
4843	Amethyst Runestone	0
4844	Opal Runestone	0
4845	Diamond Runestone	0
4846	Cog #5	0
4847	Lotwil's Shackles of Elemental Binding	0
4848	Battleboar Snout	0
4849	Battleboar Flank	0
4850	Bristleback Attack Plans	0
4851	Dirt-stained Map	0
4852	Flash Bomb	300
4854	Demon Scarred Cloak	0
4859	Burning Blade Medallion	0
4860	Glistening Frenzy Scale	741
4861	Sleek Feathered Tunic	119
4862	Scorpid Worker Tail	0
4863	Gnomish Tools	0
4864	Minshina's Skull	0
4865	Ruined Pelt	5
4866	Zalazane's Head	0
4867	Broken Scorpid Leg	8
4869	Fizzle's Claw	0
4870	Canvas Scraps	0
4871	Searing Collar	0
4872	Dry Scorpid Eye	95
4873	Dry Hardened Barnacle	15
4874	Clean Fishbones	46
4875	Slimy Bone	13
4876	Bloody Leather Boot	78
4877	Stone Arrowhead	10
4878	Broken Bloodstained Bow	56
4879	Squashed Rabbit Carcass	7
4880	Broken Spear	86
4881	Aged Envelope	0
4882	Benedict's Key	0
4883	Admiral Proudmoore's Orders	0
4886	Venomtail Poison Sac	0
4887	Intact Makrura Eye	0
4888	Crawler Mucus	0
4890	Taillasher Egg	0
4891	Kron's Amulet	0
4892	Durotar Tiger Fur	0
4893	Savannah Lion Tusk	0
4894	Plainstrider Kidney	0
4895	Thunder Lizard Horn	0
4896	Kodo Liver	0
4897	Thunderhawk Saliva Gland	0
4898	Lightning Gland	0
4903	Eye of Burning Shadow	0
4904	Venomtail Antidote	0
4905	Sarkoth's Mangled Claw	0
4906	Rainwalker Boots	21
4907	Woodland Tunic	13
4908	Nomadic Bracers	6
4909	Kodo Hunter's Leggings	368
4910	Painted Chain Gloves	7
4911	Thick Bark Buckler	15
4913	Painted Chain Belt	7
4914	Battleworn Leather Gloves	5
4915	Soft Wool Boots	7
4916	Soft Wool Vest	9
4917	Battleworn Chain Leggings	14
4918	Sack of Supplies	0
4919	Soft Wool Belt	5
4920	Battleworn Cape	7
4921	Dust-covered Leggings	12
4922	Jagged Chain Vest	15
4923	Primitive Hatchet	25
4924	Primitive Club	25
4925	Primitive Hand Blade	25
4926	Chen's Empty Keg	0
4928	Sandrunner Wristguards	20
4929	Light Scorpid Armor	58
4931	Hickory Shortbow	134
4932	Harpy Wing Clipper	179
4933	Seasoned Fighter's Cloak	48
4935	Wide Metal Girdle	23
4936	Dirt-trodden Boots	23
4937	Charging Buckler	71
4938	Blemished Wooden Staff	236
4939	Steady Bastard Sword	395
4940	Veiled Grips	36
4941	Really Sticky Glue	11
4942	Tiger Hide Boots	89
4944	Handsewn Cloak	72
4945	Faintly Glowing Skull	37
4946	Lightweight Boots	67
4947	Jagged Dagger	325
4948	Stinging Mace	326
4949	Orcish Cleaver	1706
4951	Squealer's Belt	13
4952	Stormstout	63
4953	Trogg Brew	88
4954	Nomadic Belt	6
4957	Old Moneybag	250
4958	Sun-beaten Cloak	36
4960	Flash Pellet	12
4961	Dreamwatcher Staff	183
4962	Double-layered Gloves	20
4963	Thunderhorn Cloak	30
4964	Goblin Smasher	503
4967	Tribal Warrior's Shield	116
4968	Bound Harness	90
4969	Fortified Bindings	42
4970	Rough-hewn Kodo Leggings	54
4971	Skorn's Hammer	383
4972	Cliff Runner Boots	64
4973	Plains Hunter Wristguards	35
4974	Compact Fighting Knife	388
4975	Vigilant Buckler	6477
4976	Mistspray Kilt	5486
4977	Sword of Hammerfall	11893
4978	Ryedol's Hammer	7976
4979	Enchanted Stonecloth Bracers	2587
4980	Prospector Gloves	2209
4982	Ripped Prospector Belt	961
4983	Rock Pulverizer	16837
4984	Skull of Impending Doom	5630
4986	Flawed Power Stone	0
4987	Dwarf Captain's Sword	15584
4988	Burning Obsidian Band	3657
4989	Mage Dragon Robe	9058
4990	Scorched Bands	4546
4992	Recruitment Letter	0
4995	Signed Recruitment Letter	0
4998	Blood Ring	837
4999	Azora's Will	1052
5001	Heart Ring	1038
5002	Glowing Green Talisman	1535
5003	Crystal Starfire Medallion	1713
5004	Mark of the Kirin Tor	1806
5005	Emberspark Pendant	1840
5006	Khazgorm's Journal	0
5007	Band of Thorns	1632
5009	Mindbender Loop	1696
5010	Inscribed Gold Ring	1803
5011	Welken Ring	1912
5012	Fungal Spores	0
5013	Fertile Bulb	38
5014	Wrapping Paper (PT)	0
5015	Wrapped Item (PT)	0
5016	Artisan's Trousers	2955
5017	Nitroglycerin	0
5018	Wood Pulp	0
5019	Sodium Nitrate	0
5020	Kolkar Booty Key	3
5021	Explosive Stick of Gann	0
5022	Kodobane's Head	0
5023	Verog's Head	0
5025	Hezrul's Head	0
5026	Fire Tar	0
5027	Rendered Spores	0
5028	Lord Sakrasis' Scepter	5537
5029	Talisman of the Naga Lord	5282
5030	Centaur Bracers	0
5038	Tear of the Moons	0
5040	Shadow Hunter Knife	0
5042	Red Ribboned Wrapping Paper	12
5043	Red Ribboned Gift	0
5044	Blue Ribboned Gift	0
5045	Skull Gift	0
5046	Locked Gift	0
5047	Skull Wrapping Paper	1250
5048	Blue Ribboned Wrapping Paper	12
5049	Self-locking Ironpaper	12
5050	Ignition Key	0
5051	Dig Rat	1
5052	Unconscious Dig Rat	0
5054	Samophlange	0
5055	Intact Raptor Horn	0
5056	Root Sample	0
5057	Ripe Watermelon	1
5058	Silithid Egg	0
5059	Digging Claw	0
5060	Thieves' Tools	0
5061	Stolen Silver	0
5062	Raptor Head	0
5063	Kreenig Snarlsnout's Tusk	0
5064	Witchwing Talon	0
5065	Harpy Lieutenant Ring	0
5066	Fissure Plant	21
5067	Serena's Head	0
5068	Dried Seeds	0
5069	Fire Wand	293
5071	Shadow Wand	443
5072	Lok's Skull	0
5073	Nak's Skull	0
5074	Kuz's Skull	0
5075	Blood Shard	25
5076	Shipment of Boots	0
5077	Telescopic Lens	0
5078	Theramore Medal	0
5079	Cold Basilisk Eye	4642
5080	Gazlowe's Ledger	0
5081	Kodo Hide Bag	250
5082	Thin Kodo Leather	25
5083	Pattern: Kodo Hide Bag	50
5084	Baron Longshore's Head	0
5085	Bristleback Quilboar Tusk	0
5086	Zhevra Hooves	0
5087	Plainstrider Beak	0
5088	Control Console Operating Manual	0
5089	Console Key	0
5092	Charred Razormane Wand	240
5093	Razormane Backstabber	247
5094	Razormane War Shield	233
5095	Rainbow Fin Albacore	3
5096	Prowler Claws	0
5097	Cats Eye Emerald	0
5098	Altered Snapjaw Shell	0
5099	Hoof of Lakota'mani	0
5100	Echeyakee's Hide	0
5101	Ishamuhale's Fang	0
5102	Owatanka's Tailspike	0
5103	Washte Pawne's Feather	0
5104	Heart of Isha Awak	0
5107	Deckhand's Shirt	139
5108	Dark Iron Leather	1616
5109	Stonesplinter Rags	223
5110	Dalaran Wizard's Robe	257
5111	Rathorian's Cape	320
5112	Ritual Blade	730
5113	Mark of the Syndicate	250
5114	Severed Talon	96
5115	Broken Wishbone	101
5116	Long Tail Feather	303
5117	Vibrant Plume	825
5118	Large Flat Tooth	71
5119	Fine Loose Hair	118
5120	Long Tail Hair	193
5121	Dirty Kodo Scale	162
5122	Thick Kodo Hair	287
5123	Steel Arrowhead	117
5124	Small Raptor Tooth	117
5125	Charged Scale	155
5126	Knowledge: Defias Disguise	162
5127	Knowledge: South Seas Pirate Disguise	162
5128	Shed Lizard Skin	202
5129	Knowledge: Dark Iron Dwarf Disguise	162
5130	Knowledge: Dalaran Wizard Disguise	162
5131	Knowledge: Stonesplinter Disguise	162
5132	Knowledge: Syndicate Disguise	162
5133	Seeping Gizzard	300
5134	Small Furry Paw	92
5135	Thin Black Claw	142
5136	Torn Furry Ear	177
5137	Bright Eyeball	217
5138	Harvester's Head	0
5140	Flash Powder	6
5143	Thunder Lizard Blood	0
5164	Thunderhawk Wings	0
5165	Sunscale Feather	0
5166	Webwood Venom Sac	0
5167	Webwood Egg	0
5168	Timberling Seed	0
5169	Timberling Sprout	0
5170	Mossy Tumor	0
5172	Death Capsule	25
5173	Deathweed	25
5174	Note from Neeru	0
5175	Earth Totem	0
5176	Fire Totem	0
5177	Water Totem	0
5178	Air Totem	0
5179	Moss-twined Heart	0
5180	Necklace of Harmony	2777
5181	Vibrant Silk Cape	1778
5182	Shiver Blade	1769
5183	Pulsating Hydra Heart	1575
5184	Filled Crystal Phial	0
5185	Crystal Phial	0
5186	Partially Filled Vessel	0
5187	Rhahk'Zor's Hammer	1081
5188	Filled Vessel	0
5189	Glowing Fruit	0
5190	Shimmering Frond	0
5191	Cruel Barb	2964
5192	Thief's Blade	1803
5193	Cape of the Brotherhood	940
5194	Taskmaster Axe	3079
5195	Gold-flecked Gloves	364
5196	Smite's Reaver	1830
5197	Cookie's Tenderizer	1597
5198	Cookie's Stirring Rod	1660
5199	Smelting Pants	804
5200	Impaling Harpoon	2323
5201	Emberstone Staff	3161
5202	Corsair's Overshirt	1147
5203	Flatland Prowler Claw	0
5204	Bloodfeather Belt	0
5205	Sprouted Frond	31
5206	Bogling Root	37
5207	Opaque Wand	1081
5208	Smoldering Wand	668
5209	Gloom Wand	771
5210	Burning Wand	1161
5211	Dusk Wand	1166
5212	Blazing Wand	672
5213	Scorching Wand	5218
5214	Wand of Eventide	3935
5215	Ember Wand	8656
5216	Umbral Wand	11821
5217	Tainted Heart	0
5218	Cleansed Timberling Heart	0
5219	Inscribed Bark	0
5220	Gnarlpine Fang	0
5221	Melenas' Head	0
5223	Empty Mana Gem	0
5229	Empty Greater Bloodstone	0
5232	Minor Soulstone	0
